"Tree","Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random","Pattern_Holds","Seed"
"large_balanced","OU_alpha5","ess_1",32,31.9989974957753,31.9998845947027,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"large_balanced","OU_alpha5","ess_2",32,31.9999999546539,31.9999999948056,0.5,0.036963036963037,0.000999000999000999,1,1,1000,TRUE,3
"large_balanced","OU_alpha5","K",0.615050705499536,0.260711241236639,0.380389790885154,1,0.975024975024975,0.882117882117882,1,1,1000,FALSE,3
"large_balanced","OU_alpha5","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.151153321517961,1,0.68031968031968,0.998001998001998,1,1,1000,FALSE,3
"large_balanced","OU_alpha5","max_offdiag_cor",2.86251858054939e-20,4.53999297624848e-05,3.42507646544796e-05,0.5,0.000999000999000999,0.747252747252747,1,1,1000,TRUE,3
"large_balanced","OU_alpha5","mean_offdiag_cor",2.9052592586506e-22,1.01062059715993e-06,1.16336673647767e-07,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"large_balanced","OU_alpha5","MoransI",-0.0463617439320041,-0.0376079276703841,-0.0306108234721942,1,0.739260739260739,0.397602397602398,1,1,1000,FALSE,3
"large_balanced","OU_alpha5","mpnns",0.791356681182374,0.728937181488695,0.750404859406705,1,0.9000999000999,0.752247752247752,1,1,1000,FALSE,3
"large_ladder","Lambda0.5","ess_1",1.66795292567005,1.70060444758049,1.61992193371731,1,0.275724275724276,0.827172827172827,1,1,1000,FALSE,3
"large_ladder","Lambda0.5","ess_2",2.313088821203,2.3911224693267,2.1859147436285,1,0.218781218781219,0.901098901098901,1,1,1000,FALSE,3
"large_ladder","Lambda0.5","K",0.753172042093222,0.556437410962719,1.08924382624275,1,0.136863136863137,0.947052947052947,1,1,1000,FALSE,3
"large_ladder","Lambda0.5","Lambda",0.996787084461213,0.999926686256414,0.99771999185315,0.5,0.235764235764236,0.599400599400599,1,1,1000,TRUE,3
"large_ladder","Lambda0.5","max_offdiag_cor",0.978733602190002,0.955003243794768,0.983408471666862,1,0.0629370629370629,1,1,1,1000,FALSE,3
"large_ladder","Lambda0.5","mean_offdiag_cor",0.58661915235823,0.574736740175084,0.606506739312499,1,0.275724275724276,0.827172827172827,1,1,1000,FALSE,3
"large_ladder","Lambda0.5","MoransI",0.347985910867292,0.36793662063155,0.424216864734775,0.5,0.17982017982018,0.747252747252747,1,1,1000,FALSE,3
"large_ladder","Lambda0.5","mpnns",0.375237436546275,0.55266552306357,0.483662828846359,0.5,0.004995004995005,0.0839160839160839,1,1,1000,TRUE,3
"large_ladder","Lambda0.7","ess_1",1.66422392778282,1.70231737564889,1.61377017693735,1,0.275724275724276,0.832167832167832,1,1,1000,FALSE,3
"large_ladder","Lambda0.7","ess_2",2.30377998330771,2.39427984667429,2.16799409126324,1,0.217782217782218,0.908091908091908,1,1,1000,FALSE,3
"large_ladder","Lambda0.7","K",0.724558237701849,0.337098862958046,0.667347279628505,1,0.657342657342657,0.979020979020979,1,1,1000,FALSE,3
"large_ladder","Lambda0.7","Lambda",0.978212148021257,0.991616303123692,0.98592281982523,0.5,0.187812187812188,0.65034965034965,1,1,1000,TRUE,3
"large_ladder","Lambda0.7","max_offdiag_cor",0.979813732425718,0.953058754172567,0.986180396308419,1,0.015984015984016,1,1,1,1000,FALSE,3
"large_ladder","Lambda0.7","mean_offdiag_cor",0.588005859877366,0.574125961918808,0.609230477820609,1,0.275724275724276,0.832167832167832,1,1,1000,FALSE,3
"large_ladder","Lambda0.7","MoransI",0.499843275138904,0.146014583797115,0.506173615541256,1,0.445554445554446,1,1,1,1000,FALSE,3
"large_ladder","Lambda0.7","mpnns",0.450951645175727,0.543594553623068,0.46585261814513,0.5,0.392607392607393,0.0589410589410589,1,1,1000,TRUE,3
"large_ladder","Lambda1","ess_1",1.6556995564829,1.70620059830096,1.60203435276948,1,0.281718281718282,0.844155844155844,1,1,1000,FALSE,3
"large_ladder","Lambda1","ess_2",2.28287352173723,2.40136744924299,2.13258147430972,1,0.21978021978022,0.92007992007992,1,1,1000,FALSE,3
"large_ladder","Lambda1","K",0.205199972679621,0.547140391656214,0.237743647848198,0.5,0.42957042957043,0.010989010989011,1,1,1000,TRUE,3
"large_ladder","Lambda1","Lambda",0.992141532253174,0.999926686256414,0.996877744142152,0.5,0.142857142857143,0.576423576423576,1,1,1000,TRUE,3
"large_ladder","Lambda1","max_offdiag_cor",0.983679690785703,0.954475364731738,0.992330611541129,1,0.000999000999000999,1,1,1,1000,FALSE,3
"large_ladder","Lambda1","mean_offdiag_cor",0.591199289491315,0.572745863828555,0.614560032607988,1,0.281718281718282,0.844155844155844,1,1,1000,FALSE,3
"large_ladder","Lambda1","MoransI",0.184637417442398,0.20254561476184,0.314681096907519,0.5,0.018981018981019,0.956043956043956,1,1,1000,FALSE,3
"large_ladder","Lambda1","mpnns",0.347255962296504,0.554868156939217,0.451385053708851,0.5,0.011988011988012,0.01998001998002,1,1,1000,TRUE,3
"large_ladder","OU_alpha0.2","ess_1",23.5036879895115,5.62803352496244,19.0095301973696,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"large_ladder","OU_alpha0.2","ess_2",30.4036697832596,12.5931064232076,26.444358589341,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"large_ladder","OU_alpha0.2","K",0.0547629800316406,0.916446859581119,0.0605708021338741,0.5,0.589410589410589,0.000999000999000999,1,1,1000,TRUE,3
"large_ladder","OU_alpha0.2","Lambda",0.988509591050293,0.999926686256414,0.686413987306249,0.5,0.778221778221778,0.0929070929070929,1,1,1000,FALSE,3
"large_ladder","OU_alpha0.2","max_offdiag_cor",0.214623347000074,0.6261873051783,0.583639934477615,0.5,0.000999000999000999,0.127872127872128,1,1,1000,TRUE,3
"large_ladder","OU_alpha0.2","mean_offdiag_cor",0.0116609181123322,0.151155566539492,0.0222361857529306,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"large_ladder","OU_alpha0.2","MoransI",0.0454128982759557,0.312251564745597,0.0552225641722394,0.5,0.397602397602398,0.000999000999000999,1,1,1000,TRUE,3
"large_ladder","OU_alpha0.2","mpnns",0.484280454698139,0.584657603772676,0.506137310621558,0.5,0.342657342657343,0.0569430569430569,1,1,1000,TRUE,3
"large_ladder","OU_alpha1","ess_1",31.9892216972984,27.466415079568,31.3830183768486,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"large_ladder","OU_alpha1","ess_2",31.9999967218701,31.768731600292,31.9722220784769,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"large_ladder","OU_alpha1","K",0.0478001082692646,0.111814654019283,0.0442003334251175,0.5,0.775224775224775,0.047952047952048,1,1,1000,FALSE,3
"large_ladder","OU_alpha1","Lambda",0.218475665282988,0.980463058245964,0.491771619171502,0.5,0.397602397602398,0.0959040959040959,1,1,1000,TRUE,3
"large_ladder","OU_alpha1","max_offdiag_cor",0.000455391391353794,0.0962866693682507,0.0705403875113299,0.5,0.000999000999000999,0.12987012987013,1,1,1000,TRUE,3
"large_ladder","OU_alpha1","mean_offdiag_cor",1.08688853768042e-05,0.00532449081647478,0.000635594741772754,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"large_ladder","OU_alpha1","MoransI",-0.0447148662519869,-0.0372720874147787,-0.0345672087903698,1,0.398601398601399,0.666333666333666,1,1,1000,FALSE,3
"large_ladder","OU_alpha1","mpnns",0.611749340481046,0.599466309092802,0.607435617427821,1,0.538461538461538,0.574425574425574,1,1,1000,FALSE,3
"large_ladder","OU_alpha5","ess_1",32,31.9999314059202,31.9999890802393,0.5,0.000999000999000999,0.020979020979021,1,1,1000,TRUE,3
"large_ladder","OU_alpha5","ess_2",32,31.9999999997054,31.9999999997843,0.5,0.0689310689310689,0.0639360639360639,1,1,1000,TRUE,3
"large_ladder","OU_alpha5","K",0.0606839876626134,0.125986927908404,0.0561592979343894,0.5,0.745254745254745,0.0819180819180819,1,1,1000,FALSE,3
"large_ladder","OU_alpha5","Lambda",0.999926686256414,7.33137435857406e-05,0.712552826278641,1,1,1,1,1,1000,FALSE,3
"large_ladder","OU_alpha5","max_offdiag_cor",1.95850228516537e-17,8.27619704135451e-06,4.14346846141389e-06,0.5,0.000999000999000999,0.12987012987013,1,1,1000,TRUE,3
"large_ladder","OU_alpha5","mean_offdiag_cor",1.60822848124331e-19,6.91474060789133e-08,1.10078397986867e-08,0.5,0.000999000999000999,0.020979020979021,1,1,1000,TRUE,3
"large_ladder","OU_alpha5","MoransI",0.0135354752533226,-0.0172492528479508,-0.0338366138040644,0.5,0.135864135864136,0.836163836163836,1,1,1000,FALSE,3
"large_ladder","OU_alpha5","mpnns",0.803792823187096,0.767450318931666,0.751959295769017,1,0.941058941058941,0.324675324675325,1,1,1000,FALSE,3
"small_balanced","Lambda0.5","ess_1",3.73984918482514,3.2402117872389,3.13064204607728,0.5,0.00999000999000999,0.594405594405594,1,1,1000,FALSE,3
"small_balanced","Lambda0.5","ess_2",5.41709164574471,4.56689791873142,4.4660000167146,0.5,0.003996003996004,0.548451548451548,1,1,1000,FALSE,3
"small_balanced","Lambda0.5","K",1.34183778169681,0.722292608367768,1.24036448558372,1,0.641358641358641,0.927072927072927,1,1,1000,FALSE,3
"small_balanced","Lambda0.5","Lambda",0.999926686256414,7.33137435857406e-05,0.868732900927747,1,1,1,1,1,1000,FALSE,3
"small_balanced","Lambda0.5","max_offdiag_cor",0.651177908975797,0.75,0.780917624490137,0.5,0.031968031968032,0.757242757242757,1,1,1000,FALSE,3
"small_balanced","Lambda0.5","mean_offdiag_cor",0.16273195616172,0.209853487774508,0.22751613781495,0.5,0.00999000999000999,0.594405594405594,1,1,1000,FALSE,3
"small_balanced","Lambda0.5","MoransI",-0.0333222852640144,-0.0874373202906965,0.0146380039568418,0.5,0.186813186813187,0.526473526473527,1,1,1000,FALSE,3
"small_balanced","Lambda0.5","mpnns",0.569604804380621,0.482833600364754,0.532123868528766,1,0.636363636363636,0.674325674325674,1,1,1000,FALSE,3
"small_balanced","Lambda0.7","ess_1",3.84658390719079,3.2402117872389,3.16981483790169,0.5,0.00599400599400599,0.527472527472527,1,1,1000,FALSE,3
"small_balanced","Lambda0.7","ess_2",5.57389184771986,4.56689791873142,4.51284376028986,0.5,0.003996003996004,0.517482517482518,1,1,1000,FALSE,3
"small_balanced","Lambda0.7","K",0.865102741644918,0.897743714121981,0.884729784137711,0.5,0.508491508491508,0.448551448551449,1,1,1000,TRUE,3
"small_balanced","Lambda0.7","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.520902168584044,1,0.37962037962038,1,1,1,1000,FALSE,3
"small_balanced","Lambda0.7","max_offdiag_cor",0.63504431803116,0.75,0.783750465991339,0.5,0.02997002997003,0.763236763236763,1,1,1000,FALSE,3
"small_balanced","Lambda0.7","mean_offdiag_cor",0.154252492713445,0.209853487774508,0.223208854068548,0.5,0.00599400599400599,0.527472527472527,1,1,1000,FALSE,3
"small_balanced","Lambda0.7","MoransI",-0.157293139856624,-0.0618230780178135,-0.0779030869214685,1,0.801198801198801,0.73026973026973,1,1,1000,FALSE,3
"small_balanced","Lambda0.7","mpnns",0.361187608809844,0.556833877870927,0.518327596845916,0.5,0.047952047952048,0.353646353646354,1,1,1000,TRUE,3
"small_balanced","Lambda1","ess_1",4.13459328700383,3.2402117872389,3.26928958907164,0.5,0.001998001998002,0.428571428571429,1,1,1000,TRUE,3
"small_balanced","Lambda1","ess_2",5.95199433143397,4.56689791873142,4.62089521573338,0.5,0.002997002997003,0.436563436563437,1,1,1000,TRUE,3
"small_balanced","Lambda1","K",1.12400957435217,0.78190492640966,1.14655955248596,1,0.457542457542458,0.805194805194805,1,1,1000,FALSE,3
"small_balanced","Lambda1","Lambda",0.999926686256414,0.390695682655911,0.767014867074455,1,1,0.814185814185814,1,1,1000,FALSE,3
"small_balanced","Lambda1","max_offdiag_cor",0.597614304667197,0.75,0.791789764980731,0.5,0.01998001998002,0.746253746253746,1,1,1000,FALSE,3
"small_balanced","Lambda1","mean_offdiag_cor",0.133556294578036,0.209853487774508,0.212897804706437,0.5,0.001998001998002,0.428571428571429,1,1,1000,FALSE,3
"small_balanced","Lambda1","MoransI",-0.0660464565969774,-0.0250101089543292,-0.0113666541328898,1,0.500499500499501,0.811188811188811,1,1,1000,FALSE,3
"small_balanced","Lambda1","mpnns",0.329773066003365,0.625495814161342,0.470004306221429,0.5,0.0609390609390609,0.0689310689310689,1,1,1000,TRUE,3
"small_balanced","OU_alpha0.2","ess_1",5.97838820713723,3.94592497358955,4.70483924759953,0.5,0.000999000999000999,0.0539460539460539,1,1,1000,TRUE,3
"small_balanced","OU_alpha0.2","ess_2",7.60721464517664,5.71882459822699,6.53288478146088,0.5,0.000999000999000999,0.041958041958042,1,1,1000,TRUE,3
"small_balanced","OU_alpha0.2","K",0.699219963125703,1.43075272189951,0.7581520155225,0.5,0.497502497502497,0.034965034965035,1,1,1000,TRUE,3
"small_balanced","OU_alpha0.2","Lambda",7.33137435857406e-05,0.999926686256414,0.309245919724395,0.5,0.552447552447552,0.150849150849151,1,1,1000,TRUE,3
"small_balanced","OU_alpha0.2","max_offdiag_cor",0.233562185814895,0.586920792356407,0.55363489043693,0.5,0.000999000999000999,0.532467532467532,1,1,1000,TRUE,3
"small_balanced","OU_alpha0.2","mean_offdiag_cor",0.048307616482633,0.146772576538536,0.102518134886696,0.5,0.000999000999000999,0.0539460539460539,1,1,1000,TRUE,3
"small_balanced","OU_alpha0.2","MoransI",-0.161540420861037,0.115152348197315,-0.0908568561217098,1,0.767232767232767,0.492507492507492,1,1,1000,FALSE,3
"small_balanced","OU_alpha0.2","mpnns",0.319422578757312,0.54145701579027,0.468958366592974,0.5,0.02997002997003,0.184815184815185,1,1,1000,TRUE,3
"small_balanced","OU_alpha1","ess_1",7.98428416896286,6.89446877449599,7.69094235839697,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"small_balanced","OU_alpha1","ess_2",7.99997343863661,7.87608775102052,7.97056231667172,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"small_balanced","OU_alpha1","K",0.840342013651831,0.748666132862658,0.582709587484922,1,0.89010989010989,0.191808191808192,1,1,1000,FALSE,3
"small_balanced","OU_alpha1","Lambda",0.0900028892939675,0.274743058720402,0.1577552080376,0.5,0.766233766233766,0.196803196803197,1,1,1000,TRUE,3
"small_balanced","OU_alpha1","max_offdiag_cor",0.00247266512238446,0.135045123200624,0.0920053551642104,0.5,0.000999000999000999,0.532467532467532,1,1,1000,TRUE,3
"small_balanced","OU_alpha1","mean_offdiag_cor",0.000281192236157927,0.0229072082825416,0.00581753464553384,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"small_balanced","OU_alpha1","MoransI",-0.102628267187788,-0.053190567968923,-0.161215555011748,1,0.193806193806194,0.916083916083916,1,1,1000,FALSE,3
"small_balanced","OU_alpha1","mpnns",0.555628364904061,0.619762715564757,0.605442714884169,0.5,0.297702297702298,0.427572427572428,1,1,1000,TRUE,3
"small_balanced","OU_alpha5","ess_1",7.99999999999962,7.99972515434629,7.99993499787172,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"small_balanced","OU_alpha5","ess_2",8,7.99999998763233,7.99999999706481,0.5,0.183816183816184,0.000999000999000999,1,1,1000,TRUE,3
"small_balanced","OU_alpha5","K",0.647962806376419,0.436741719909058,0.597584176798606,1,0.642357642357642,0.737262737262737,1,1,1000,FALSE,3
"small_balanced","OU_alpha5","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.146846750300125,1,0.772227772227772,1,1,1,1000,FALSE,3
"small_balanced","OU_alpha5","max_offdiag_cor",9.3576229688393e-14,4.53999297624806e-05,2.59537783302579e-05,0.5,0.000999000999000999,0.532467532467532,1,1,1000,TRUE,3
"small_balanced","OU_alpha5","mean_offdiag_cor",6.75157226480221e-15,4.90812672411219e-06,1.16077099779851e-06,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"small_balanced","OU_alpha5","MoransI",-0.20100122292795,-0.253826209977954,-0.160480019641436,0.5,0.711288711288711,0.147852147852148,1,1,1000,FALSE,3
"small_balanced","OU_alpha5","mpnns",0.781854307783002,0.777801277795276,0.803379084001337,1,0.361638361638362,0.664335664335664,1,1,1000,FALSE,3
"small_ladder","Lambda0.5","ess_1",1.95797255026681,2.15490609429927,1.98552313647449,1,0.554445554445554,0.833166833166833,1,1,1000,FALSE,3
"small_ladder","Lambda0.5","ess_2",2.68927901404945,3.13655008637905,2.71439691692065,1,0.505494505494505,0.882117882117882,1,1,1000,FALSE,3
"small_ladder","Lambda0.5","K",1.94110102579108,0.503251929080615,1.94915759503329,1,0.521478521478521,0.995004995004995,1,1,1000,FALSE,3
"small_ladder","Lambda0.5","Lambda",0.999926686256414,7.33137435857406e-05,0.979861357430026,1,1,1,1,1,1000,FALSE,3
"small_ladder","Lambda0.5","max_offdiag_cor",0.888129268865492,0.806376734141405,0.888281896404517,1,0.43956043956044,0.974025974025974,1,1,1000,FALSE,3
"small_ladder","Lambda0.5","mean_offdiag_cor",0.44083701705404,0.387494108123366,0.436776178132259,1,0.554445554445554,0.833166833166833,1,1,1000,FALSE,3
"small_ladder","Lambda0.5","MoransI",0.0653928275910801,-0.168319985948992,0.171027825951914,0.5,0.162837162837163,0.511488511488511,1,1,1000,FALSE,3
"small_ladder","Lambda0.5","mpnns",0.438863346537649,0.583892050629294,0.521330746919201,0.5,0.165834165834166,0.227772227772228,1,1,1000,TRUE,3
"small_ladder","Lambda0.7","ess_1",1.93953717728616,2.16417829458174,1.97472292797652,1,0.558441558441558,0.833166833166833,1,1,1000,FALSE,3
"small_ladder","Lambda0.7","ess_2",2.64911533538263,3.15905663221347,2.68183283128824,1,0.506493506493506,0.892107892107892,1,1,1000,FALSE,3
"small_ladder","Lambda0.7","K",1.56100056025848,0.796730048867972,1.46311520479964,1,0.604395604395604,0.81018981018981,1,1,1000,FALSE,3
"small_ladder","Lambda0.7","Lambda",0.999926686256414,0.999926686256414,0.964745636982043,1,1,0.809190809190809,1,1,1000,FALSE,3
"small_ladder","Lambda0.7","max_offdiag_cor",0.891694391248387,0.798037565102703,0.895350612922488,1,0.390609390609391,0.984015984015984,1,1,1000,FALSE,3
"small_ladder","Lambda0.7","mean_offdiag_cor",0.44638505174531,0.385221872498667,0.440876083454242,1,0.558441558441558,0.833166833166833,1,1,1000,FALSE,3
"small_ladder","Lambda0.7","MoransI",0.0137979816937002,-0.0123961267456898,0.0849268216029727,1,0.0809190809190809,0.93006993006993,1,1,1000,FALSE,3
"small_ladder","Lambda0.7","mpnns",0.304472087402803,0.501131930501266,0.480869154526345,0.5,0.004995004995005,0.37962037962038,1,1,1000,TRUE,3
"small_ladder","Lambda1","ess_1",1.90047515177593,2.18595203803572,1.95431132012285,1,0.558441558441558,0.835164835164835,1,1,1000,FALSE,3
"small_ladder","Lambda1","ess_2",2.56422631321939,3.21156338793507,2.61432384670032,1,0.505494505494505,0.901098901098901,1,1,1000,FALSE,3
"small_ladder","Lambda1","K",0.365799584350611,0.533700985271452,0.813490198835274,0.5,0.232767232767233,0.633366633366633,1,1,1000,FALSE,3
"small_ladder","Lambda1","Lambda",0.461083564968515,7.33137435857406e-05,0.708302863629416,1,0.202797202797203,1,1,1,1000,FALSE,3
"small_ladder","Lambda1","max_offdiag_cor",0.898901437376092,0.778699578283618,0.912946166928072,1,0.280719280719281,0.994005994005994,1,1,1000,FALSE,3
"small_ladder","Lambda1","mean_offdiag_cor",0.458496230160747,0.379961804206355,0.449258541408562,1,0.558441558441558,0.835164835164835,1,1,1000,FALSE,3
"small_ladder","Lambda1","MoransI",-0.168435576185552,-0.0985439743738517,-0.0153270887674471,1,0.718281718281718,0.553446553446553,1,1,1000,FALSE,3
"small_ladder","Lambda1","mpnns",0.424716499388665,0.703216776989177,0.511427225968449,0.5,0.15984015984016,0.014985014985015,1,1,1000,TRUE,3
"small_ladder","OU_alpha0.2","ess_1",5.02032230555123,3.03546303080068,4.29175560080961,0.5,0.034965034965035,0.004995004995005,1,1,1000,TRUE,3
"small_ladder","OU_alpha0.2","ess_2",7.11272773845954,5.02251743205424,6.23558078536552,0.5,0.00899100899100899,0.00999000999000999,1,1,1000,TRUE,3
"small_ladder","OU_alpha0.2","K",0.663174608270214,0.532029866781034,0.381752933082005,1,0.892107892107892,0.176823176823177,1,1,1000,FALSE,3
"small_ladder","OU_alpha0.2","Lambda",0.83603126018897,7.33137435857406e-05,0.409492951190788,1,0.774225774225774,1,1,1,1000,FALSE,3
"small_ladder","OU_alpha0.2","max_offdiag_cor",0.310988205974029,0.53150646292429,0.537200113618087,0.5,0.000999000999000999,0.632367632367632,1,1,1000,FALSE,3
"small_ladder","OU_alpha0.2","mean_offdiag_cor",0.0847890267111786,0.233644607044152,0.126326516638365,0.5,0.034965034965035,0.004995004995005,1,1,1000,TRUE,3
"small_ladder","OU_alpha0.2","MoransI",-0.0579730570734922,-0.0771910436217652,-0.084299695449355,0.5,0.242757242757243,0.683316683316683,1,1,1000,FALSE,3
"small_ladder","OU_alpha0.2","mpnns",0.329000112752777,0.566164999562797,0.46231738743374,0.5,0.0639360639360639,0.134865134865135,1,1,1000,TRUE,3
"small_ladder","OU_alpha1","ess_1",7.97775515361825,7.14067671703534,7.75974915994703,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"small_ladder","OU_alpha1","ess_2",7.99994905942872,7.96203978736025,7.98830698189908,0.5,0.000999000999000999,0.0599400599400599,1,1,1000,TRUE,3
"small_ladder","OU_alpha1","K",0.411976214465458,0.776752316587734,0.360703364513918,0.5,0.717282717282717,0.0699300699300699,1,1,1000,FALSE,3
"small_ladder","OU_alpha1","Lambda",0.999926686256414,0.321212371750116,0.46123753355622,1,1,0.531468531468531,1,1,1000,FALSE,3
"small_ladder","OU_alpha1","max_offdiag_cor",0.00290935219279473,0.0590842444478208,0.0552999352459702,0.5,0.000999000999000999,0.283716283716284,1,1,1000,TRUE,3
"small_ladder","OU_alpha1","mean_offdiag_cor",0.000398337017895555,0.0171917135951674,0.00445822467983717,0.5,0.000999000999000999,0.000999000999000999,1,1,1000,TRUE,3
"small_ladder","OU_alpha1","MoransI",0.0451495995812206,-0.124303489585041,-0.097754344662586,0.5,0.165834165834166,0.563436563436563,1,1,1000,TRUE,3
"small_ladder","OU_alpha1","mpnns",0.695164150088957,0.739285757089506,0.65853190311631,0.5,0.642357642357642,0.178821178821179,1,1,1000,FALSE,3
"small_ladder","OU_alpha5","ess_1",7.99999999999905,7.99999463350253,7.99998878846285,0.5,0.000999000999000999,0.11988011988012,1,1,1000,FALSE,3
"small_ladder","OU_alpha5","ess_2",8,7.99999999999706,7.99999999920814,0.5,0.172827172827173,0.196803196803197,1,1,1000,FALSE,3
"small_ladder","OU_alpha5","K",0.261586663689563,0.389010129931054,0.293717079199941,0.5,0.587412587412587,0.171828171828172,1,1,1000,TRUE,3
"small_ladder","OU_alpha5","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.312592799044504,1,0.487512487512487,1,1,1,1000,FALSE,3
"small_ladder","OU_alpha5","max_offdiag_cor",2.090123246942e-13,7.20218493294426e-07,5.41988823016664e-06,0.5,0.000999000999000999,0.292707292707293,1,1,1000,FALSE,3
"small_ladder","OU_alpha5","mean_offdiag_cor",1.69689771671926e-14,9.58303762760165e-08,2.00209616531704e-07,0.5,0.000999000999000999,0.11988011988012,1,1,1000,FALSE,3
"small_ladder","OU_alpha5","MoransI",-0.0253699206664245,-0.184868295235829,-0.128723520963181,0.5,0.0639360639360639,0.387612387612388,1,1,1000,TRUE,3
"small_ladder","OU_alpha5","mpnns",0.829438731065961,0.734669161613421,0.753292280179824,1,0.876123876123876,0.617382617382617,1,1,1000,FALSE,3
"large_balanced","Lambda0.5","ess_1",3.6737784139383,2.77001984787488,3.90463861385574,0.5,0.500499500499501,0.001998001998002,1,1,1000,FALSE,4
"large_balanced","Lambda0.5","ess_2",8.22125111021071,5.45592731597043,8.07407476325008,0.5,0.37962037962038,0.000999000999000999,1,1,1000,TRUE,4
"large_balanced","Lambda0.5","K",0.656089587470995,0.722179000091847,0.649243168113986,0.5,0.588411588411588,0.250749250749251,1,1,1000,FALSE,4
"large_balanced","Lambda0.5","Lambda",7.33137435857406e-05,0.86227894350808,0.353298207074237,0.5,0.408591408591409,0.13986013986014,1,1,1000,TRUE,4
"large_balanced","Lambda0.5","max_offdiag_cor",0.785153914842825,0.888888888888889,0.886998850821093,0.5,0.000999000999000999,0.526473526473527,1,1,1000,TRUE,4
"large_balanced","Lambda0.5","mean_offdiag_cor",0.248721882613982,0.340395606289898,0.23817954403955,0.5,0.500499500499501,0.001998001998002,1,1,1000,FALSE,4
"large_balanced","Lambda0.5","MoransI",-0.0222495175464693,0.062242108053853,0.00303543725637331,0.5,0.607392607392607,0.040959040959041,1,1,1000,FALSE,4
"large_balanced","Lambda0.5","mpnns",0.329342861763737,0.563686789360766,0.478020341881774,0.5,0.000999000999000999,0.038961038961039,1,1,1000,TRUE,4
"large_balanced","Lambda0.7","ess_1",3.89852125114752,2.77300390055759,4.05922264864693,0.5,0.437562437562438,0.000999000999000999,1,1,1000,FALSE,4
"large_balanced","Lambda0.7","ess_2",8.98960526741146,5.46680638811087,8.52826883564039,0.5,0.296703296703297,0.000999000999000999,1,1,1000,TRUE,4
"large_balanced","Lambda0.7","K",0.994794986815354,0.773830297360859,1.06114880040326,1,0.433566433566434,0.891108891108891,1,1,1000,FALSE,4
"large_balanced","Lambda0.7","Lambda",0.615168711037069,0.89225379427987,0.910669220090545,0.5,0.0659340659340659,0.734265734265734,1,1,1000,FALSE,4
"large_balanced","Lambda0.7","max_offdiag_cor",0.757100997621118,0.888888888888889,0.888895694947214,0.5,0.000999000999000999,0.57042957042957,1,1,1000,FALSE,4
"large_balanced","Lambda0.7","mean_offdiag_cor",0.23252388690001,0.339994590558955,0.2278146225628,0.5,0.437562437562438,0.000999000999000999,1,1,1000,FALSE,4
"large_balanced","Lambda0.7","MoransI",0.0137247583065953,0.0654035389694748,0.0616021199013184,0.5,0.0919080919080919,0.397602397602398,1,1,1000,TRUE,4
"large_balanced","Lambda0.7","mpnns",0.353522246760953,0.475401557739252,0.441301211511588,0.5,0.024975024975025,0.235764235764236,1,1,1000,TRUE,4
"large_balanced","Lambda1","ess_1",4.73563865485624,2.77968824526827,4.52782613962427,0.5,0.30969030969031,0.000999000999000999,1,1,1000,TRUE,4
"large_balanced","Lambda1","ess_2",11.7955749136835,5.49098469681172,9.86126697910166,0.5,0.0729270729270729,0.000999000999000999,1,1,1000,TRUE,4
"large_balanced","Lambda1","K",0.805412234803187,1.62748553628813,0.86661928284398,0.5,0.394605394605395,0.001998001998002,1,1,1000,TRUE,4
"large_balanced","Lambda1","Lambda",0.373301025127415,0.965653285125262,0.860182644131478,0.5,0.0609390609390609,0.46953046953047,1,1,1000,TRUE,4
"large_balanced","Lambda1","max_offdiag_cor",0.667124384994991,0.888888888888889,0.895618608239766,0.5,0.000999000999000999,0.694305694305694,1,1,1000,FALSE,4
"large_balanced","Lambda1","mean_offdiag_cor",0.185718461935606,0.339099430797704,0.200732150932502,0.5,0.30969030969031,0.000999000999000999,1,1,1000,TRUE,4
"large_balanced","Lambda1","MoransI",-0.0142049383291977,0.112880744080197,0.0384239881646143,0.5,0.220779220779221,0.034965034965035,1,1,1000,TRUE,4
