"Tree","Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"large_balanced","OU_alpha1","mean_offdiag_cor",2.25555950730213e-06,0.00460745563652914,0.000695618175541292,0.5,0.000999000999000999,0.000999000999000999,1,1,1000
"large_balanced","OU_alpha1","MoransI",-0.0405700784676811,-0.00220595826707776,-0.0320783926740964,1,0.649350649350649,0.977022977022977,1,1,1000
"large_balanced","OU_alpha1","mpnns",0.650205569333077,0.69931670653968,0.62803569898516,0.5,0.695304695304695,0.0529470529470529,1,1,1000
"large_balanced","OU_alpha5","ess_1",32,31.9992655980005,31.9998879855735,0.5,0.000999000999000999,0.000999000999000999,1,1,1000
"large_balanced","OU_alpha5","ess_2",32,31.9999999670191,31.9999999949704,0.5,0.024975024975025,0.000999000999000999,1,1,1000
"large_balanced","OU_alpha5","K",0.703445718634832,0.343070463039089,0.456907969719564,1,0.988011988011988,0.916083916083916,1,1,1000
"large_balanced","OU_alpha5","Lambda",0.0519165765717486,7.33137435857406e-05,0.049585907249108,1,0.837162837162837,1,1,1,1000
"large_balanced","OU_alpha5","max_offdiag_cor",2.86251858054939e-20,4.53999297624848e-05,3.35780023846802e-05,0.5,0.000999000999000999,0.738261738261738,1,1,1000
"large_balanced","OU_alpha5","mean_offdiag_cor",2.9015000602581e-22,7.40341587131132e-07,1.1291843603074e-07,0.5,0.000999000999000999,0.000999000999000999,1,1,1000
"large_balanced","OU_alpha5","MoransI",-0.0259241531666602,-0.0300444962978956,-0.0323315494543896,0.5,0.314685314685315,0.597402597402597,1,1,1000
"large_balanced","OU_alpha5","mpnns",0.736639134339943,0.705682607037715,0.750807847323475,1,0.346653346653347,0.901098901098901,1,1,1000
"large_ladder","Lambda0.5","ess_1",1.61651886315743,1.69713466497226,1.61529801748914,1,0.488511488511489,0.83016983016983,1,1,1000
"large_ladder","Lambda0.5","ess_2",2.19354684082835,2.38921894756548,2.17930742670933,1,0.452547452547453,0.884115884115884,1,1,1000
"large_ladder","Lambda0.5","K",0.175543062473091,0.373914195656658,0.241797988410707,0.5,0.467532467532468,0.156843156843157,1,1,1000
"large_ladder","Lambda0.5","Lambda",0.981287259981291,0.97722645487487,0.984582228795507,1,0.193806193806194,0.843156843156843,1,1,1000
"large_ladder","Lambda0.5","max_offdiag_cor",0.977703396534659,0.959671305168045,0.9834401505241,1,0.030969030969031,1,1,1,1000
"large_ladder","Lambda0.5","mean_offdiag_cor",0.60631045951575,0.575977737757699,0.608406817286062,1,0.488511488511489,0.83016983016983,1,1,1000
"large_ladder","Lambda0.5","MoransI",0.165194135968226,0.157497185746077,0.300209900520848,1,0.0589410589410589,0.949050949050949,1,1,1000
"large_ladder","Lambda0.5","mpnns",0.389600537370419,0.44207915029918,0.460580615351289,0.5,0.0609390609390609,0.638361638361638,1,1,1000
"large_ladder","Lambda0.7","ess_1",1.60865145820695,1.69826136042598,1.6087775509744,1,0.49050949050949,0.832167832167832,1,1,1000
"large_ladder","Lambda0.7","ess_2",2.17525066171389,2.39194602728921,2.16086577463404,1,0.451548451548452,0.887112887112887,1,1,1000
"large_ladder","Lambda0.7","K",0.371027257587579,0.154855729371593,0.478813426787682,1,0.28971028971029,1,1,1,1000
"large_ladder","Lambda0.7","Lambda",0.979612391308011,0.999926686256414,0.994718440237581,0.5,0.045954045954046,0.440559440559441,1,1,1000
"large_ladder","Lambda0.7","max_offdiag_cor",0.978680843691006,0.958443874939764,0.986249233579931,1,0.010989010989011,1,1,1,1000
"large_ladder","Lambda0.7","mean_offdiag_cor",0.609433495983069,0.575574209461536,0.61130342732596,1,0.49050949050949,0.832167832167832,1,1,1000
"large_ladder","Lambda0.7","MoransI",0.40219664033501,0.0356265700215988,0.476053615245803,1,0.157842157842158,1,1,1,1000
"large_ladder","Lambda0.7","mpnns",0.321996997187307,0.552828975900914,0.449342346465715,0.5,0.004995004995005,0.020979020979021,1,1,1000
